customer_id,first_name,last_name,email,phone,address,city,state,postal_code,country,region,signup_date,customer_segment,marketing_opt_in
CUST002290,Joshua,Clark,baileyyoung@example.org,(951)229-4729x92633,511 Margaret Rest,Lake Lindseyberg,FL,58183,United States,West,2023-09-12,Premium,True
CUST002291,Jennifer,Fritz,belljonathan@example.org,(511)387-4223x185,97570 Kelly Burgs,Dickersonside,CO,35590,United States,South,2023-01-29,Premium,True
CUST002292,Margaret,Wood,stacythomas@example.com,+1-948-818-7317x8529,84685 Brittany Lodge Apt. 758,Collierberg,NV,92492,United States,South,2022-12-19,Premium,False
CUST002293,Jennifer,Martin,calderonbrian@example.net,361-902-8111,0478 Hall Hills,West Derekmouth,VA,00991,United States,Northeast,2023-01-19,Premium,False
CUST002294,David,Porter,annettewebb@example.org,+1-916-331-6295x8107,767 Jones Lodge Suite 064,Morganhaven,ND,86128,United States,South,2025-10-08,Enterprise,True
CUST002295,Justin,Welch,joseph24@example.com,8496886453,26527 Fisher Mills Apt. 155,West Mary,CO,91623,United States,West,2026-02-24,Standard,False
CUST002296,Steven,Ryan,reneedavis@example.org,(781)886-8506x3458,1045 Wagner Villages Apt. 634,Port Kevin,IL,47629,United States,Midwest,2025-11-04,Standard,True
CUST002297,Christina,Moreno,bsmith@example.com,(851)336-2725,14084 Green Loop,West Crystalport,NH,15810,United States,West,2025-12-22,Enterprise,True
CUST002298,Laurie,Jones,ecrosby@example.com,733.420.0611x936,8023 Cynthia Knolls Apt. 358,Erinchester,IA,73706,United States,South,2023-11-28,Premium,True
CUST002299,Jason,Wade,peter74@example.net,369-581-5556,047 Pruitt Crescent Apt. 424,West Susan,KS,52063,United States,West,2025-04-19,Standard,False
CUST002300,Nicholas,Valentine,jamesconner@example.com,617.968.5384x9940,79728 Christine Dam Suite 714,North Stacyport,WY,49901,United States,Midwest,2022-07-13,Premium,True
CUST002301,Sandra,Williams,gguzman@example.com,661.788.5752,64201 Jill Causeway,Port Gloria,SD,79703,United States,West,2023-03-30,Enterprise,False
CUST002302,Mark,Mccoy,dennis12@example.org,001-659-446-3338x179,9017 Johnson Lane Apt. 533,Brownville,PA,83572,United States,Midwest,2021-04-16,Premium,True
CUST002303,Joel,Perez,enavarro@example.com,+1-436-346-2969x0545,267 Jacob Island,Alexfort,MT,08138,United States,Northeast,2022-02-16,Enterprise,False
CUST002304,William,Sandoval,kimmark@example.com,(600)479-7407x68564,9334 Bradley Inlet Suite 800,East Stephanie,TN,80773,United States,South,2022-01-31,Premium,True
CUST002305,Scott,Hill,james75@example.net,+1-459-562-7423x341,70375 Philip Ridge Suite 857,Jeremyland,MS,84759,United States,Northeast,2023-11-13,Premium,True
CUST002306,Chelsea,Lopez,noah93@example.org,(676)361-6398,2251 Lauren Orchard,Aprilstad,WY,27871,United States,Northeast,2021-08-18,Enterprise,False
CUST002307,Hayden,Hamilton,walshmelissa@example.net,518.808.5542x06099,78949 Matthew Avenue,Garciafort,NH,24208,United States,West,2026-05-14,Premium,False
CUST002308,Shelby,Kemp,anthonybell@example.org,348.265.7968,02240 Tommy Springs,New Christopher,RI,90674,United States,West,2022-02-23,Enterprise,True
CUST002309,Nancy,Rocha,jason12@example.com,+1-367-640-0940x4378,95873 Jacobson Wells,Wolfebury,KS,05743,United States,Northeast,2022-04-19,Standard,False
CUST002310,Nathan,Aguirre,onealbenjamin@example.com,523.595.3279x182,7162 Cantrell Street,Lake Taylormouth,ME,73344,United States,West,2024-03-24,Premium,False
CUST002311,Teresa,Mitchell,debrasanchez@example.com,(915)660-2324,792 Miller Keys Suite 137,East Jacquelineshire,NV,79072,United States,South,2021-10-29,Standard,False
CUST002312,Stephen,Davenport,hansenwilliam@example.com,878-567-9393,995 Lopez Curve Apt. 352,North Kevinville,DE,34496,United States,Northeast,2025-10-19,Enterprise,False
CUST002313,Sarah,Rice,sanchezamanda@example.net,001-433-613-8634x9235,1041 Sanders Valley,Maryville,VI,01341,United States,West,2023-09-17,Standard,True
CUST002314,John,Smith,jenkinsmary@example.net,803-297-6211x880,89114 Chad Ports Apt. 206,Port Susan,LA,08853,United States,Midwest,2024-08-30,Enterprise,False
CUST002315,Allison,Christensen,barnettrobert@example.com,001-341-550-9957x5681,15329 Megan Green Apt. 928,Port Eric,MN,92789,United States,South,2021-11-06,Premium,False
CUST002316,Chelsea,Morales,patricia72@example.com,(747)419-3916,730 Miles Spring Suite 036,Aliciaton,AL,90706,United States,South,2023-05-01,Premium,False
CUST002317,Frederick,Moses,albert46@example.net,365.417.2775x329,655 Carter Coves,Brendatown,AK,09984,United States,Midwest,2023-06-16,Premium,True
CUST002318,Jill,Richardson,robinsonann@example.com,5308922834,5663 Brittney Ville Apt. 669,Andreaport,WI,80706,United States,South,2022-03-15,Standard,True
CUST002319,Joseph,Mclean,tmassey@example.com,(551)657-1792x30028,445 Fischer Wells,South Kyleburgh,GU,81497,United States,Midwest,2021-03-26,Enterprise,True
CUST002320,Erika,Thomas,gonzaleztony@example.net,+1-244-500-0105x68977,9644 Terri Drives Apt. 696,Lake Vincent,OK,64285,United States,Midwest,2021-01-21,Premium,True
CUST002321,Brandy,Chavez,maryporter@example.com,+1-263-757-2231x526,481 Bryant Pines Apt. 001,Kristophermouth,MN,08823,United States,South,2025-11-10,Premium,False
CUST002322,Hayden,Mercer,ryoung@example.net,001-284-980-0203x287,178 Laura Shore Apt. 509,Port Michealstad,NV,30570,United States,West,2023-07-06,Standard,True
CUST002323,Erik,David,johntaylor@example.org,,912 Hernandez Inlet,Lake Christine,WV,05431,United States,West,2025-03-13,Premium,True
CUST002324,Jennifer,Miller,kayla67@example.org,985.973.0239x484,6733 Cindy Crossing,Lake Scott,DE,68925,United States,South,2021-12-28,Premium,True
CUST002325,Jason,Moore,alex31@example.com,001-347-743-4188,651 Leach Divide Apt. 864,Cathyberg,CO,75884,United States,Midwest,2021-08-19,Premium,True
CUST002326,Kevin,Diaz,prussell@example.net,(518)790-8540x30325,9953 White Trafficway Suite 600,Ericksonport,PR,18851,United States,South,2024-11-09,Enterprise,True
CUST002327,Aaron,Thompson,melaniebradley@example.org,+1-267-507-1060x113,32354 James Park,Lucaschester,UT,44406,United States,South,2021-04-30,Premium,True
CUST002328,Raymond,Gibbs,talvarez@example.org,(816)438-2459,97248 Robinson Meadow,New Rebeccafurt,UT,07606,United States,South,2022-08-15,Enterprise,True
CUST002329,Laura,Aguilar,smithstephanie@example.com,+1-707-310-8165x3598,320 Angela Shoal Suite 342,Daniellemouth,AL,92829,United States,Northeast,2023-02-04,Standard,False
CUST002330,Christopher,Finley,jenniferfleming@example.org,5644861577,9649 Stacy Radial Suite 389,Hicksville,HI,93619,United States,Midwest,2022-08-31,Premium,False
CUST002331,Robert,Hudson,mariejohnson@example.com,364.524.9442x828,5126 Gibbs Street,South Deborahburgh,MP,58034,United States,Midwest,2025-03-24,Premium,True
CUST002332,Eric,Ellis,danielhamilton@example.net,5863602296,0124 Kenneth Shores Apt. 341,Butlerfort,DE,26778,United States,Northeast,2025-05-24,Enterprise,True
CUST002333,Samantha,Woods,invalid-email,+1-838-864-0470x420,8635 Wright Squares Apt. 226,Davidbury,TN,42881,United States,West,2025-09-29,Enterprise,True
CUST002334,John,Gonzalez,acochran@example.net,+1-450-498-2216x2593,84074 Alyssa Greens Apt. 623,West Deborah,DC,67330,United States,Northeast,2024-07-23,Enterprise,False
CUST002335,Victor,Parker,taylordaniel@example.org,322.376.0392,8064 Rebecca Passage Suite 512,Powellbury,PR,15247,United States,Midwest,2026-06-05,Premium,False
CUST002336,Zachary,Johnson,lauriesmith@example.com,(790)546-3507x7318,5335 Walsh Port Suite 332,Erinbury,ID,94821,United States,Midwest,2023-07-22,Standard,False
CUST002337,Mark,Smith,michelle33@example.net,690.625.4712x78066,678 Robertson Extension Suite 855,East Timothyton,WA,12993,United States,West,2026-05-12,Premium,False
CUST002338,Dakota,Baldwin,obrown@example.net,405.554.5651x5414,45094 Jeffrey Shoal Apt. 258,West Jenniferland,SC,01704,United States,South,2021-10-27,Standard,True
CUST002339,Theresa,Lambert,cooperelizabeth@example.net,528-716-4580x8106,97263 Fletcher Knolls Suite 658,West Troy,OH,18338,United States,South,2024-07-27,Premium,False
CUST002340,Hannah,Bridges,michael72@example.org,8506116002,7761 Brandon Prairie Suite 637,Petersonstad,TN,58542,United States,West,2021-12-26,Standard,False
CUST002341,Cindy,Phillips,dalecohen@example.org,(567)811-6253x5229,187 Nicole Streets,Morganbury,SC,60014,United States,Northeast,2023-12-16,Enterprise,False
CUST002342,Cynthia,Mendoza,robinsonkimberly@example.com,662.207.1389x47785,453 Joshua Cove Apt. 364,Steeleside,MD,06923,United States,West,2025-02-28,Enterprise,False
CUST002343,Nicholas,Ross,jennifersmith@example.com,240.755.0375x016,0478 Barnett Curve Apt. 728,Zimmermanstad,NM,52986,United States,Northeast,2023-06-23,Premium,True
CUST002344,Marissa,Stone,nking@example.com,(939)699-0954x717,8674 Fox River,Wilsonmouth,PR,14014,United States,West,2021-07-08,Enterprise,False
CUST002345,Diane,Reynolds,hawkinsjonathan@example.org,(283)551-0067x076,3007 Juan Lake Apt. 742,East Amandabury,ID,08254,United States,South,2024-07-01,Premium,False
CUST002346,Chelsea,Phillips,wilsonamy@example.org,+1-275-237-4126,7458 Jones Pike,Davidtown,MS,20226,United States,South,2021-06-19,Premium,False
CUST002347,Michelle,Phillips,qshaw@example.org,(482)253-6552,84803 Grant Knoll Apt. 571,Claytonland,PA,44946,United States,South,2026-05-31,Standard,False
CUST002348,Jennifer,Ortiz,jakesmith@example.net,341-685-0711x3835,54765 Herrera Stream Suite 476,North Ronald,OK,30813,United States,Midwest,2025-11-14,Standard,True
CUST002349,Jasmine,Knapp,nmichael@example.com,5214976174,1722 Cox Highway Suite 885,North Amyshire,OR,75242,United States,Northeast,2026-03-21,Enterprise,False
CUST002350,Victoria,Carr,galvanbrian@example.com,590.601.9907,0390 Rhodes Mission,Houstonland,MH,70378,United States,Northeast,2021-03-07,Premium,True
CUST002351,Sharon,Murray,qwilliams@example.com,8586820244,742 Mark Overpass,North Kyle,SD,17681,United States,South,2024-01-01,Enterprise,True
CUST002352,Damon,Morris,sarahgonzalez@example.org,430-419-3868,2356 Caleb Well Suite 361,Tracymouth,MS,18567,United States,Midwest,2024-01-30,Enterprise,True
CUST002353,Brenda,Grant,johnmorgan@example.org,584-744-6904,47168 Daniel Village Suite 710,Fritzfurt,MN,34622,United States,West,2022-12-14,Premium,True
CUST002354,Bernard,Cox,williamsjames@example.com,001-641-540-7714x2105,137 William Station Suite 979,Port Eric,CT,08183,United States,South,2024-07-08,Standard,True
CUST002355,Jennifer,Payne,alexanderamber@example.com,+1-885-299-1928x92176,347 Hernandez Harbor,Hartmanfurt,DE,44004,United States,Northeast,2021-03-04,Enterprise,True
CUST002356,Denise,Williams,asmith@example.org,209-507-8611x40767,700 Randall Field Suite 464,Hernandezstad,AZ,84606,United States,West,2021-05-12,Standard,False
CUST002357,Seth,Ellis,claytonkelley@example.net,,99257 Wilson Mount Apt. 440,West Gregory,GU,60302,United States,Midwest,2026-05-17,Enterprise,True
CUST002358,Luis,Chen,sharris@example.org,001-810-317-6602x7912,0985 Guzman Corner Apt. 393,Anitaton,AR,32270,United States,Northeast,2024-03-19,Enterprise,False
CUST002359,James,Fowler,kaylalopez@example.net,342.521.6598x1157,789 Wright Vista Suite 928,South Pamelafurt,TN,71976,United States,South,2021-09-21,Standard,True
CUST002360,Dennis,Boyd,oshepherd@example.org,+1-671-531-1582x508,211 Cody Plains Apt. 882,West Michaelmouth,AZ,85054,United States,West,2021-03-04,Standard,True
CUST002361,Donna,Morse,robin32@example.org,(559)454-3244,78105 Mary Prairie,Jessicaton,WA,71358,United States,West,2022-08-27,Enterprise,False
CUST002362,Hailey,Miller,wmartin@example.org,(693)551-0738x5153,7941 Roberts Skyway Apt. 946,South Joshuamouth,MT,26110,United States,West,2025-05-11,Enterprise,True
CUST002363,Laura,Peters,martineztodd@example.org,001-351-430-0634x096,2361 Michael Ramp,Ramosport,DC,26914,United States,West,2022-09-22,Standard,False
CUST002364,Tanner,Espinoza,benjamin90@example.net,+1-447-555-2303x3501,001 Janet Valley,Christinaview,CT,83070,United States,West,2024-03-15,Premium,False
CUST002365,Susan,Jennings,donglenn@example.org,001-851-710-8809x89506,6140 Amy Courts,Emmaberg,MH,84723,United States,West,2025-10-09,Premium,False
CUST002366,Pam,Cain,ismith@example.net,(717)444-7074,9949 Ross Forks,South Anthonymouth,MO,75060,United States,Midwest,2024-04-03,Standard,False
CUST002367,Keith,Steele,erin70@example.net,652-395-0635,8530 Torres Loaf Suite 598,New Shelleyfurt,IA,18322,United States,South,2025-08-26,Enterprise,True
CUST002368,Danielle,Sherman,tinaflores@example.net,+1-751-412-7481x6269,6605 Dustin Row,New Stevenview,MO,49618,United States,Northeast,2024-05-19,Standard,False
CUST002369,Tiffany,Clark,nathangeorge@example.org,001-287-461-9768x13891,740 Stephanie Radial,Port Robert,SD,95441,United States,Northeast,2026-06-21,Premium,False
CUST002370,Andrew,Doyle,calebsmith@example.com,788.425.8422x086,7486 Hector Terrace,Englishfort,MP,67137,United States,Northeast,2021-10-24,Enterprise,True
CUST002371,Stephanie,Davis,dosborn@example.net,+1-972-673-2855x779,085 Karen Falls Suite 198,South Dylan,WY,01350,United States,West,2026-01-18,Standard,True
CUST002372,Nicholas,Mendoza,katrinamontgomery@example.net,001-667-428-2419x78680,925 Barron Spurs Apt. 419,Keithville,SC,48155,United States,West,2025-06-15,Enterprise,True
CUST002373,Thomas,Alvarez,richardjames@example.org,+1-392-657-6555,9983 Joseph Centers Suite 321,North Monica,MN,90482,United States,West,2023-02-23,Premium,False
CUST002374,John,Murphy,xmiranda@example.com,+1-333-988-0671,51869 Mcgee Shores Suite 671,Riosberg,ME,88717,United States,Midwest,2021-04-24,Premium,False
CUST002375,Brandon,Bryant,zachary13@example.net,001-793-247-4950x04418,603 Tammie Tunnel,Johnfurt,IN,36745,United States,South,2022-10-13,Enterprise,False
CUST002376,Alicia,Miller,gflores@example.com,+1-534-904-8693x841,8703 Lori Track,West Carlhaven,FL,51300,United States,South,2023-01-03,Premium,False
CUST002377,Crystal,Reynolds,stricklandalison@example.net,001-417-297-6467x0574,08000 Allison Drive Suite 062,North Davidtown,WY,50743,United States,Northeast,2021-11-23,Premium,True
CUST002378,Marissa,Grant,bradycatherine@example.net,7428326634,0407 Brock Row Suite 922,East Bryanbury,RI,84774,United States,Northeast,2022-05-19,Enterprise,True
CUST002379,Mary,Logan,kennedyrobert@example.com,+1-735-993-2561x83701,4166 Dave Squares Suite 984,Timothyland,NE,84458,United States,West,2021-12-20,Standard,False
CUST002380,Karen,Armstrong,robertchandler@example.com,+1-656-782-6814x15501,04017 Danielle Mount Suite 911,New Connie,UT,10685,United States,West,2022-03-11,Enterprise,False
CUST002381,Jeremy,Gill,cherylmurphy@example.org,660-416-1995,352 Young Bridge Suite 206,Cindyshire,OR,42973,United States,South,2022-01-01,Premium,False
CUST002382,Denise,Ramirez,adam09@example.net,589-928-2154x96308,51883 Ann Roads Suite 349,North Gregoryfurt,IN,78799,United States,South,2025-06-12,Premium,False
CUST002383,Amy,Butler,michealscott@example.net,+1-570-675-5453x8822,170 Leach Oval,Rachelhaven,FL,56603,United States,Midwest,2022-03-16,Premium,True
CUST002384,Tyler,Hernandez,scottcarpenter@example.net,368.607.9810x513,299 James Road Suite 345,Jacksonfurt,WY,33016,United States,South,2025-06-02,Enterprise,False
CUST002385,Desiree,Hernandez,kara84@example.net,001-981-514-5758,805 Heather Hollow Suite 115,West Steven,CA,69598,United States,Midwest,2023-10-23,Enterprise,True
CUST002386,Joy,Adkins,valdezandrew@example.org,4038527517,49487 Roger Throughway,Lake Emilyberg,PA,66721,United States,West,2021-01-31,Premium,False
CUST002387,Kevin,Schneider,deanna82@example.net,346-517-2701,17283 Smith Rest Suite 688,Kimberlyside,NM,77290,United States,West,2021-07-28,Standard,False
CUST002388,Keith,Sanchez,ilee@example.org,6625480727,569 Melissa Tunnel Apt. 874,Port Keith,VI,07345,United States,Midwest,2021-10-19,Enterprise,False
CUST002389,Tammy,Rivera,justinochoa@example.org,(408)834-5037x350,2617 Miller Vista,Christopherside,SD,18319,United States,Northeast,2026-04-26,Premium,True
CUST002390,Nicole,Thompson,jjohnson@example.org,461.539.9923,445 Sarah Estates Apt. 760,Hesschester,NE,01483,United States,Midwest,2023-12-08,Enterprise,True
CUST002391,Sierra,Mcfarland,proberts@example.net,(407)507-7135,28998 Wilson Pass,Mosstown,MI,35742,United States,South,2023-06-02,Premium,False
CUST002392,David,Barajas,penanicholas@example.org,(774)289-4667x465,5194 Jonathan Junction Suite 825,New Michaelland,CO,47734,United States,West,2023-03-03,Enterprise,True
CUST002393,Kirk,Duncan,shannon50@example.net,565-434-2542x2880,29748 Lisa Motorway Suite 873,Port Melvin,AZ,13582,United States,Midwest,2021-11-16,Enterprise,True
CUST002394,April,Jacobs,flin@example.org,+1-397-763-0286x65358,172 Joseph Locks Apt. 385,Davidstad,CT,04323,United States,South,2025-10-18,Standard,True
CUST002395,Kimberly,Wiley,patriciapowell@example.com,308.480.4808,74600 Karen Corners Suite 663,Lake Lauratown,VA,67308,United States,West,2023-10-23,Enterprise,False
CUST002396,Joseph,Wood,ppark@example.org,+1-838-612-4014x766,1591 Daniel Island Apt. 971,Alvaradotown,KY,25094,United States,West,2022-10-13,Standard,True
CUST002397,Emily,Garcia,leemelissa@example.com,7937106173,77721 Reyes Heights Apt. 162,Anneborough,KS,47625,United States,Midwest,2021-10-11,Enterprise,True
CUST002398,Joseph,Salazar,vtaylor@example.net,8893372595,898 Melissa Skyway Suite 014,Port Emilyburgh,NM,04113,United States,West,2021-01-01,Premium,True
CUST002399,Karen,Allen,jennifer57@example.com,605-527-2375,7780 Luis Meadows Apt. 748,Knightborough,MA,67898,United States,Northeast,2022-03-02,Enterprise,False
CUST002400,Rhonda,Lopez,wball@example.com,291.566.5914x445,312 Walters Row,Port Jonathanburgh,NM,35161,United States,West,2023-10-14,Premium,True
CUST002401,David,Frazier,wardcarolyn@example.com,558-627-3720x4168,1850 Warren Way,North Paulfurt,NM,02213,United States,West,2024-03-18,Premium,False
CUST002402,Melissa,Zimmerman,rkrause@example.org,428.433.0092x73385,0267 Carl Expressway Suite 715,Henryville,NJ,43595,United States,South,2025-07-07,Standard,True
CUST002403,John,Sullivan,yryan@example.net,+1-403-561-8439x682,9195 Rodriguez Plaza,North Brett,ID,04194,United States,South,2022-03-20,Premium,False
CUST002404,Cristina,Gray,christopher89@example.com,+1-597-548-2875,390 Rebecca Corners,Jasminebury,GU,84006,United States,South,2022-01-09,Enterprise,False
CUST002405,Sandra,Shepard,fergusonjason@example.com,562-328-7947,98204 Richard Circles,East Roy,HI,73513,United States,Midwest,2021-03-20,Premium,False
CUST002406,Andrea,Briggs,timothy01@example.com,+1-896-571-9652,66980 Dillon Spring,Cortezborough,OK,98171,United States,South,2024-08-10,Standard,True
CUST002407,Jessica,Cunningham,lhamilton@example.net,5913374128,6735 Felicia Extensions Apt. 047,North Cody,DC,35004,United States,Midwest,2021-02-03,Standard,False
CUST002408,Barbara,Johnson,gramirez@example.net,(441)283-3567,190 Joseph Orchard Apt. 427,East Brandon,OK,48813,United States,Midwest,2021-01-18,Enterprise,False
CUST002409,Amanda,Smith,douglasmichael@example.org,948.598.6220x686,3894 Kayla Estates Apt. 598,Lake Tara,AR,18211,United States,South,2023-02-28,Enterprise,True
CUST002410,Vanessa,Armstrong,jonesphillip@example.com,(815)817-4772x343,7984 Stout Union Apt. 335,West Patrickton,UT,13903,United States,Northeast,2023-05-05,Enterprise,False
CUST002411,Malik,Taylor,nbailey@example.com,5308758569,29919 Travis Roads,Heatherfurt,IA,85501,United States,South,2023-05-02,Enterprise,True
CUST002412,Tanya,Robinson,carmenayala@example.org,(936)930-6193,1987 Sharon Row,New Stevenland,MT,50910,United States,Northeast,2025-01-02,Enterprise,False
CUST002413,Diamond,Hendrix,josephmiller@example.com,967-324-2742x07842,137 Gilmore Locks Suite 867,West Mariachester,KY,70273,United States,West,2025-08-23,Standard,True
CUST002414,Autumn,Hall,dmiller@example.com,+1-408-387-0025x188,25334 Jones Ways Apt. 022,North Jeffreyberg,CA,54401,United States,Midwest,2022-07-04,Standard,True
CUST002415,Angel,Keith,eduardorose@example.net,570.499.7263,00232 Martin Divide,Alanfurt,MP,18582,United States,Northeast,2021-06-24,Premium,True
CUST002416,David,Davis,julia60@example.org,(249)488-2476x9029,9990 Merritt Cape Apt. 026,South Andrea,GU,89668,United States,South,2022-08-27,Enterprise,True
CUST002417,Christine,Martin,jason83@example.net,245.737.4012x6849,3206 Huber Forks Apt. 248,Port Kayla,FM,23684,United States,South,2022-06-10,Enterprise,False
CUST002418,Teresa,Franklin,umccoy@example.com,873-448-5413x23661,30819 Robinson Summit Apt. 494,Duanetown,KS,47114,United States,West,2024-07-17,Enterprise,True
CUST002419,Kimberly,Ramirez,gomezrobert@example.com,388.990.7613,95400 Lisa Branch Apt. 678,Richardsville,GA,63058,United States,Midwest,2023-04-09,Standard,True
CUST002420,Joann,Berg,tracy27@example.org,+1-303-282-0000x3901,92821 James Plains,Huntmouth,DE,38549,United States,South,2026-03-06,Standard,False
CUST002421,Daniel,Gordon,ronaldmitchell@example.org,562-942-9555,791 Bates Estate,Lake Julie,AR,47628,United States,Northeast,2023-08-25,Premium,False
CUST002422,Ana,Gonzalez,jeanneperez@example.org,001-458-675-4496x324,0472 Dixon Drives Apt. 090,North Juliebury,WY,13337,United States,West,2025-11-01,Enterprise,True
CUST002423,Stephanie,Richmond,mdavidson@example.com,001-706-270-4302x4193,4233 Porter Club,Davidside,WV,16624,United States,West,2021-10-01,Standard,True
CUST002424,Karen,Pineda,stephanie88@example.org,(314)773-9905x379,2876 Wong Courts Apt. 628,South Darin,VT,26555,United States,Northeast,2022-07-31,Premium,True
CUST002425,Melissa,Thomas,cynthiaalvarado@example.net,,055 Maxwell Lights Apt. 218,South Andrew,VI,98955,United States,Northeast,2022-11-07,Enterprise,False
CUST002426,Peter,Summers,rubenroberson@example.org,8844476077,4333 Wilkins Trail Apt. 588,West Ashleyfurt,UT,21688,United States,Midwest,2023-08-15,Enterprise,True
CUST002427,Michael,Gomez,nicole03@example.net,553-795-3131,48575 Shannon Freeway,New Madisonchester,DC,10797,United States,Midwest,2023-08-23,Standard,False
CUST002428,Rebecca,Pugh,dancox@example.org,(354)825-8660x19461,107 Estrada Estate,Kevinside,MO,15932,United States,Midwest,2023-05-17,Standard,False
CUST002429,Deanna,Allison,bob85@example.com,710-680-3061,05787 John Mountain Apt. 311,Daniellemouth,CA,06353,United States,Midwest,2023-04-28,Standard,True
CUST002430,Bruce,Barnes,abaird@example.com,628.779.8815,069 Benton Run Apt. 524,South Heather,TN,08215,United States,South,2024-09-27,Premium,True
CUST002431,Cathy,Garcia,rogerspatricia@example.net,(644)731-6230x0300,82350 Hunt Summit,North Christopher,OR,53706,United States,South,2023-12-20,Enterprise,False
CUST002432,James,Hicks,qrussell@example.com,912-619-1706x221,0320 Kari Forest,East Claireville,MA,41065,United States,Midwest,2021-04-25,Enterprise,False
CUST002433,Derek,Franklin,williamhampton@example.net,+1-211-321-0597,442 Randy Square,West Robert,IA,23992,United States,Midwest,2024-09-09,Premium,False
CUST002434,Heidi,Carlson,pgarcia@example.net,(609)555-4093,886 Joshua Centers Apt. 066,Michelefurt,TX,76266,United States,South,2021-10-09,Enterprise,True
CUST002435,James,Luna,wrightemily@example.com,+1-656-676-1342x8233,47142 Anderson Unions,West Christopherborough,PA,47236,United States,West,2023-03-22,Standard,True
CUST002436,Justin,Garcia,shermanwendy@example.net,001-511-428-4256x1962,862 Davis Fields Suite 727,Riddletown,,47883,United States,Midwest,2025-01-16,Standard,False
CUST002437,Michael,Smith,donna31@example.org,644.469.4307,768 Victoria Mountain,Port Carlosburgh,FL,53651,United States,South,2025-10-18,Premium,True
CUST002438,Nicole,Cunningham,blackburncathy@example.com,(594)242-0520,571 Anita Knoll Apt. 348,Lake Sarahside,WI,03022,United States,Northeast,2026-05-10,Premium,True
CUST002439,Charles,Frey,fuenteskyle@example.net,274-621-4254x8271,6922 Moore Wall Suite 707,North Theodore,NE,78430,United States,West,2023-11-06,Premium,True
CUST002440,Sarah,Leonard,claudia53@example.org,243-919-7406x395,97407 John Oval,West Yesenia,WI,03727,United States,South,2023-08-10,Standard,False
CUST002441,Kimberly,Smith,elizabethhinton@example.net,(883)598-5914x69366,890 Brandi Parkway,South Jimmyburgh,WI,12913,United States,Northeast,2024-09-25,Enterprise,False
CUST002442,April,Ponce,david19@example.com,001-734-286-0717x754,568 Dunn Hill Suite 790,North Lisaborough,OH,91559,United States,West,2024-05-25,Premium,True
CUST002443,Amanda,Johnston,lrandolph@example.org,692.811.7059,614 Riley Motorway Apt. 892,Carlsonhaven,CO,30125,United States,South,2026-02-11,Premium,False
CUST002444,Elizabeth,Dennis,brittanykelly@example.com,+1-300-854-5304x2143,1899 Johnson Locks Suite 029,South Williamside,SC,29045,United States,South,2021-05-05,Standard,True
CUST002445,Jason,James,smithjeffrey@example.net,589-847-2915x51521,08172 Smith Orchard,Davisview,DC,07086,United States,South,2025-11-30,Premium,True
CUST002446,Kyle,Jones,idaniels@example.net,+1-207-327-9999x4994,6293 Cole Centers,Richardsonton,AK,22113,United States,Midwest,2023-07-23,Enterprise,True
CUST002447,Mindy,White,karla70@example.org,993-855-3417x6079,936 Sara Knolls Apt. 098,Nicholasbury,LA,64987,United States,Midwest,2022-02-08,Enterprise,False
CUST002448,Sean,Scott,melissa63@example.net,244.419.0128,3942 Paula Green,North Matthewmouth,GA,07925,United States,Northeast,2021-10-08,Premium,True
CUST002449,Michael,Edwards,spencermiller@example.org,001-568-507-5009x6708,9733 Vicki Orchard,Lake Tammymouth,FL,26349,United States,West,2024-05-15,Standard,False
CUST002450,Shelley,Cordova,missing-at-symbol.com,(488)915-1369,002 Megan Prairie,Foleytown,KY,29475,United States,Midwest,2022-06-19,Premium,False
CUST002451,Carl,Carter,bryan38@example.net,332.389.9710x57549,098 Robert Viaduct,Lake Kimberlyshire,OH,86320,United States,Midwest,2022-09-24,Premium,True
CUST002452,Tamara,Morrison,baldwineric@example.org,571-543-8401x1540,690 Nichole Mount Apt. 553,New Rossberg,VA,64942,United States,Midwest,2025-09-22,Premium,True
CUST002453,Sean,Miller,arichards@example.net,601.477.6260,453 Greene Throughway Suite 968,South Lindsey,UT,08141,United States,South,2021-11-07,Premium,False
CUST002454,Jeanne,Munoz,parkershannon@example.net,(888)830-3350x037,28550 Angela Harbors,Stricklandland,AL,55516,United States,West,2024-03-15,Premium,True
CUST002455,Zachary,Clayton,elee@example.com,667.723.1010,1301 Alejandro Parks Apt. 081,Gonzalezport,NY,15493,United States,Northeast,2024-04-19,Standard,False
CUST002456,Christopher,Hines,taylorsteven@example.org,977-526-1958x43612,582 Lee Pine Apt. 280,Sethburgh,TN,28178,United States,Midwest,2024-05-27,Premium,False
CUST002457,Paul,Young,ortizdaniel@example.org,001-250-224-8552x5687,357 Laura Parkway Apt. 054,East Taylorburgh,ND,23824,United States,West,2026-01-29,Premium,True
CUST002458,Christina,Thompson,rossjustin@example.org,+1-269-458-0068x4116,122 Katelyn Knoll,Kristifort,WI,20525,United States,Northeast,2022-11-20,Enterprise,True
CUST002459,Joel,Murray,zachary48@example.net,001-536-798-0225x091,813 Horton Falls Apt. 415,Johnsonstad,DC,16553,United States,South,2024-01-31,Premium,True
CUST002460,Bruce,Adams,cooperamanda@example.net,(361)610-4476,40501 Lisa Trail Suite 819,Melissastad,NH,41748,United States,West,2021-08-29,Enterprise,True
